ipo_id,instrument,window,strategy_timeframe,barMs,original_direction,flipped_direction,ipo_origin_index,ipo_origin_time,ipo_open,ipo_high,ipo_low,ipo_close,original_zone_high,original_zone_low,original_midpoint,original_extent,failure_index,failure_time,failure_close,retested,retest_index,retest_time,retest_touch_price,bars_failure_to_retest,max_distance_away,max_distance_away_atr,retest_penetration_pct,entry_price,stop_price,target_price,risk_price,atr_at_failure,atr_over_price_at_failure,atr_at_retest,atr_over_price_at_retest,atr_percentile_at_retest,range_expansion_at_retest,reclaimed_after_retest,m1_entry_time,m1_stop_time,m1_target_time,exit_time,exit_price,exit_reason,realized_r,cost_r,ordering_resolution,ambiguity_detail,excluded_from_stats,holding_minutes
BTCUSD_2025-08-01#988,BTC/USD,BTCUSD_2025-08-01,1h,3600000,demand,short,988,2025-09-28T05:00:00Z,109365.9,109398,109356.42,109356.43,109398,109377.20999999999,109377.20999999999,109356.42,995,2025-09-28T12:00:00Z,109314.99,true,996,2025-09-28T13:00:00Z,109377.20999999999,1,62.229999999995925,0.328584952271018,14.03415103414573,109377.20999999999,109398,109335.62999999998,20.79000000000815,189.38785714285663,0.0017324966790268803,198.8428571428563,0.0018136142900141035,26.5,1.0499240032737036,true,2025-09-28T13:03:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#108,USD/JPY,USDJPY_2022-08-01,30min,1800000,demand,short,108,2022-09-12T16:30:00Z,142.41499,142.41499,142.16499,142.215,142.41499,142.28999,142.28999,142.16499,144,2022-09-13T10:30:00Z,142.074997,true,148,2022-09-13T12:30:00Z,142.28999,4,0.4349899999999991,2.6478250812627335,17.24016000000006,142.28999,142.41499,142.03999,0.125,0.164281999999998,0.0011563047930241942,0.3607151428571415,0.002497768014644058,98.50746268656717,2.1957070333764253,true,2022-09-13T12:30:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#116,USD/JPY,USDJPY_2022-08-01,30min,1800000,supply,long,116,2022-09-12T20:30:00Z,142.825,142.85001,142.815,142.83501,142.832505,142.815,142.832505,142.85001,148,2022-09-13T12:30:00Z,144.41499,true,197,2022-09-14T13:00:00Z,142.832505,49,2.122495000000015,5.88413057236306,12.996572407883997,142.832505,142.815,142.867515,0.017504999999999882,0.3607151428571415,0.002497768014644058,0.35893064285714615,0.0025125521882828476,91.2568306010929,0.995052883042667,true,2022-09-14T13:07:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#118,USD/JPY,USDJPY_2022-08-01,30min,1800000,supply,long,118,2022-09-12T21:30:00Z,142.82001,142.83,142.81,142.825,142.82,142.81,142.82,142.83,148,2022-09-13T12:30:00Z,144.41499,true,197,2022-09-14T13:00:00Z,142.82,49,2.1350000000000193,5.9187978167181345,21.500000000019895,142.82,142.81,142.83999999999997,0.009999999999990905,0.3607151428571415,0.002497768014644058,0.35893064285714615,0.0025125521882828476,91.2568306010929,0.995052883042667,true,2022-09-14T13:07:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#132,USD/JPY,USDJPY_2022-08-01,30min,1800000,supply,long,132,2022-09-13T04:30:00Z,142.55,142.595,142.515,142.575,142.555,142.515,142.555,142.595,148,2022-09-13T12:30:00Z,144.41499,true,475,2022-09-22T08:00:00Z,142.555,327,3.3499999999999943,9.287106644499081,1.7499999999989342,142.555,142.515,142.63500000000005,0.040000000000020464,0.3607151428571415,0.002497768014644058,0.5914293571428614,0.004141807186125995,100,1.6396022425293426,true,2022-09-22T08:21:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#142,USD/JPY,USDJPY_2022-08-01,30min,1800000,supply,long,142,2022-09-13T09:30:00Z,142.215,142.27499,142.185,142.22501,142.229995,142.185,142.229995,142.27499,148,2022-09-13T12:30:00Z,144.41499,true,476,2022-09-22T08:30:00Z,142.229995,328,3.6750049999999987,10.188108463900715,33.44782753639296,142.229995,142.185,142.319985,0.04499500000000012,0.3607151428571415,0.002497768014644058,0.7360715000000023,0.005180500853267385,100,2.0405894085004297,true,2022-09-22T08:34:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#231,USD/JPY,USDJPY_2022-08-01,30min,1800000,demand,short,231,2022-09-15T06:00:00Z,143.595,143.705,143.535,143.575,143.705,143.62,143.62,143.535,236,2022-09-15T08:30:00Z,143.425,true,243,2022-09-15T12:00:00Z,143.62,7,0.39499000000000706,2.025574904213153,0.7647058823528429,143.62,143.705,143.45,0.08500000000000796,0.19500142857143235,0.001359605567867752,0.18499928571429386,0.0012879820280162506,31.5,0.9487073354774191,true,2022-09-15T12:19:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#374,USD/JPY,USDJPY_2022-08-01,30min,1800000,demand,short,374,2022-09-20T05:30:00Z,143.295,143.295,143.21001,143.285,143.295,143.25250499999999,143.25250499999999,143.21001,475,2022-09-22T08:00:00Z,142.795,true,478,2022-09-22T09:30:00Z,143.25250499999999,3,2.5274949999999876,4.2735365931276625,3.1176609012823904,143.25250499999999,143.295,143.16751499999998,0.04249500000000239,0.5914293571428614,0.004141807186125995,0.7764279285714285,0.005421793432990667,100,1.3127991013538414,true,2022-09-22T09:55:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#447,USD/JPY,USDJPY_2022-08-01,30min,1800000,supply,long,447,2022-09-21T18:00:00Z,144.25,144.705,144.25,144.36501,144.47750000000002,144.25,144.47750000000002,144.705,465,2022-09-22T03:00:00Z,144.845,true,475,2022-09-22T08:00:00Z,144.47750000000002,10,1.4274999999999807,5.021303795286411,8.758241758241,144.47750000000002,144.25,144.93250000000006,0.22750000000002046,0.28428871428572017,0.0019627098918548807,0.5914293571428614,0.004141807186125995,100,2.080382820080765,true,2022-09-22T08:04:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#1335,USD/JPY,USDJPY_2022-08-01,30min,1800000,demand,short,1335,2022-10-18T06:30:00Z,148.905,148.94501,148.855,148.895,148.94501,148.900005,148.900005,148.855,1496,2022-10-21T15:00:00Z,148.125,true,1509,2022-10-23T22:00:00Z,148.900005,13,2.6749949999999956,3.969250913512321,2.333071880901856,148.900005,148.94501,148.809995,0.04500500000000329,0.6739294285714327,0.00454973453887887,0.9892858499999997,0.006645300261973532,95.5,1.4679368611295789,true,2022-10-23T22:04:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#1429,USD/JPY,USDJPY_2022-08-01,30min,1800000,supply,long,1429,2022-10-20T05:30:00Z,149.925,149.97501,149.92,149.94501,149.94750499999998,149.92,149.94750499999998,149.97501,1453,2022-10-20T17:30:00Z,150.054993,true,1495,2022-10-21T14:30:00Z,149.94750499999998,42,1.997505000000018,15.536728311554365,35.720959825497324,149.94750499999998,149.92,150.00251499999996,0.027504999999990787,0.1285666428571395,0.0008567968335258229,0.48964371428571546,0.003261138994210366,100,3.808481760154514,true,2022-10-21T14:49:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#1434,USD/JPY,USDJPY_2022-08-01,30min,1800000,supply,long,1434,2022-10-20T08:00:00Z,149.875,149.965,149.83501,149.965,149.90000500000002,149.83501,149.90000500000002,149.965,1453,2022-10-20T17:30:00Z,150.054993,true,1495,2022-10-21T14:30:00Z,149.90000500000002,42,2.045004999999975,15.906186508053574,14.385798907606265,149.90000500000002,149.83501,150.02999500000004,0.06499500000001035,0.1285666428571395,0.0008567968335258229,0.48964371428571546,0.003261138994210366,100,3.808481760154514,true,2022-10-21T14:49:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#1445,USD/JPY,USDJPY_2022-08-01,30min,1800000,supply,long,1445,2022-10-20T13:30:00Z,149.875,149.91499,149.855,149.895,149.884995,149.855,149.884995,149.91499,1451,2022-10-20T16:30:00Z,149.925,true,1495,2022-10-21T14:30:00Z,149.884995,44,2.060014999999993,15.423232009925911,30.671611935308487,149.884995,149.855,149.94498500000003,0.02999500000001376,0.13356571428571076,0.0008908835370065749,0.48964371428571546,0.003261138994210366,100,3.665938649781914,true,2022-10-21T14:49:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2022-08-01#1512,USD/JPY,USDJPY_2022-08-01,30min,1800000,demand,short,1512,2022-10-23T23:30:00Z,149.55,149.67999,145.645,147.63,149.67999,147.662495,147.662495,145.645,1667,2022-10-27T05:00:00Z,145.36501,true,1723,2022-10-28T09:00:00Z,147.662495,56,2.5474849999999947,12.491944898517604,0.04585141474947332,147.662495,149.67999,143.627505,2.0174949999999967,0.20393021428571143,0.001402883777091278,0.32250214285714257,0.002183272808158566,95,1.5814338448412006,false,2022-10-28T09:10:00Z,,,,,OPEN_AT_DATA_END,,,EXECUTION_AMBIGUOUS,NO_EXIT_WITHIN_1M_COVERAGE,true,
USDJPY_2022-08-01#1745,USD/JPY,USDJPY_2022-08-01,30min,1800000,demand,short,1745,2022-10-30T21:00:00Z,147.765,147.765,147.75,147.75,147.765,147.7575,147.7575,147.75,1747,2022-10-30T22:00:00Z,147.58501,true,1750,2022-10-30T23:30:00Z,147.7575,3,0.16249999999999432,1.0364653569996718,10.33466666667846,147.7575,147.765,147.7425,0.007499999999993179,0.1567828571428517,0.0010623223669046855,0.13999857142856545,0.000947120193678351,20.5,0.8929456573240443,true,2022-10-30T23:32:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-01-01#805,USD/JPY,USDJPY_2025-01-01,30min,1800000,supply,long,805,2025-03-03T04:00:00Z,150.45,150.52,150.42,150.45,150.47,150.42,150.47,150.52,817,2025-03-03T10:00:00Z,150.56,true,827,2025-03-03T15:00:00Z,150.47,10,0.8300000000000125,4.556812709507576,6.999999999998295,150.47,150.42,150.57000000000002,0.05000000000001137,0.18214485714285697,0.0012097825261879447,0.2464300714285709,0.0016400245429842697,79.5,1.3529345560127166,true,2025-03-03T15:00:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-01-01#1272,USD/JPY,USDJPY_2025-01-01,30min,1800000,demand,short,1272,2025-03-16T22:30:00Z,148.7,148.73,148.57001,148.57001,148.73,148.650005,148.650005,148.57001,1296,2025-03-17T10:30:00Z,148.5,true,1300,2025-03-17T12:30:00Z,148.650005,4,0.3400049999999908,1.80306740437301,3.750171885742958,148.650005,148.73,148.490015,0.07999499999999671,0.18857032142856717,0.0012698338143337857,0.21214214285713848,0.0014254947493763674,71,1.1250028172513913,true,2025-03-17T12:30:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-01-01#1278,USD/JPY,USDJPY_2025-01-01,30min,1800000,demand,short,1278,2025-03-17T01:30:00Z,148.67,148.69,148.56,148.62,148.69,148.625,148.625,148.56,1296,2025-03-17T10:30:00Z,148.5,true,1300,2025-03-17T12:30:00Z,148.625,4,0.3149999999999977,1.670464353105129,5,148.625,148.69,148.495,0.06499999999999773,0.18857032142856717,0.0012698338143337857,0.21214214285713848,0.0014254947493763674,71,1.1250028172513913,true,2025-03-17T12:30:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-04-01#422,USD/JPY,USDJPY_2025-04-01,30min,1800000,supply,long,422,2025-05-20T21:00:00Z,144.468,144.58299,144.46201,144.53799,144.52249999999998,144.46201,144.52249999999998,144.58299,670,2025-05-28T02:30:00Z,144.601,true,672,2025-05-28T03:30:00Z,144.52249999999998,2,0.24351000000001477,1.1474784111931118,3.7773185650527643,144.52249999999998,144.46201,144.64347999999995,0.060489999999987276,0.21221314285714601,0.0014675772840930976,0.24564242857143118,0.0017015845386723326,83,1.157526933837404,true,2025-05-28T03:35:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-04-01#566,USD/JPY,USDJPY_2025-04-01,30min,1800000,supply,long,566,2025-05-23T21:00:00Z,142.55,142.55,142.55,142.55,142.55,142.55,142.55,142.55,567,2025-05-25T23:00:00Z,142.75999,true,570,2025-05-26T00:30:00Z,142.55,3,0.3849999999999909,2.8443121672180705,,142.55,142.55,142.55,0,0.13535785714285606,0.0009481498082400823,0.13392857142857142,0.0009394277056519979,5,0.9894406889673485,true,2025-05-26T00:58:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-04-01#940,USD/JPY,USDJPY_2025-04-01,30min,1800000,supply,long,940,2025-06-04T19:30:00Z,142.86099,142.92599,142.84399,142.882,142.88499000000002,142.84399,142.88499000000002,142.92599,956,2025-06-05T03:30:00Z,142.994,true,974,2025-06-05T12:30:00Z,142.88499000000002,18,0.8020099999999957,4.326829554019903,2.780243902438034,142.88499000000002,142.84399,142.96699000000007,0.04100000000002524,0.1853574285714298,0.001296260182744939,0.21785807142857397,0.0015196042006942556,84,1.1753403848317825,false,2025-06-05T12:30:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-04-01#1748,USD/JPY,USDJPY_2025-04-01,30min,1800000,supply,long,1748,2025-06-27T21:00:00Z,144.61501,144.61501,144.61501,144.61501,144.61501,144.61501,144.61501,144.61501,1752,2025-06-30T00:30:00Z,144.616,true,1753,2025-06-30T01:00:00Z,144.61501,1,0.03697999999999979,0.24676364606966725,,144.61501,144.61501,144.61501,0,0.1498599999999978,0.0010362615478231854,0.16035928571428265,0.0011106675096742829,30,1.0700606280147138,true,2025-06-30T01:00:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-08-01#101,USD/JPY,USDJPY_2025-08-01,30min,1800000,demand,short,101,2025-09-11T21:30:00Z,147.16901,147.189,147.13499,147.15401,147.189,147.161995,147.161995,147.13499,204,2025-09-16T03:00:00Z,147.12601,true,223,2025-09-16T12:30:00Z,147.161995,19,0.4759949999999833,4.3357015985788,3.4810220329568895,147.161995,147.189,147.10798499999999,0.02700500000000261,0.10978500000000224,0.0007461970864295324,0.16864423571428638,0.0011464753272577403,94,1.5361318551193965,true,2025-09-16T12:30:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-08-01#104,USD/JPY,USDJPY_2025-08-01,30min,1800000,demand,short,104,2025-09-11T23:00:00Z,147.17999,147.211,147.144,147.174,147.211,147.1775,147.1775,147.144,204,2025-09-16T03:00:00Z,147.12601,true,223,2025-09-16T12:30:00Z,147.1775,19,0.49150000000000205,4.476932185635488,2.343283582089033,147.1775,147.211,147.1105,0.03350000000000364,0.10978500000000224,0.0007461970864295324,0.16864423571428638,0.0011464753272577403,94,1.5361318551193965,true,2025-09-16T12:30:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-08-01#146,USD/JPY,USDJPY_2025-08-01,30min,1800000,supply,long,146,2025-09-12T20:00:00Z,147.576,147.688,147.57201,147.658,147.63000499999998,147.57201,147.63000499999998,147.688,319,2025-09-18T12:30:00Z,147.784,true,349,2025-09-19T03:30:00Z,147.63000499999998,30,0.6369950000000131,3.2102280294919967,4.586688507631423,147.63000499999998,147.57201,147.74599499999994,0.057994999999976926,0.19842671428571837,0.0013426806304181668,0.15392884285714103,0.0010427158563173832,70.5,0.7757465692623221,true,2025-09-19T03:47:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-08-01#150,USD/JPY,USDJPY_2025-08-01,30min,1800000,supply,long,150,2025-09-15T00:00:00Z,147.67,147.689,147.599,147.67101,147.644,147.599,147.644,147.689,319,2025-09-18T12:30:00Z,147.784,true,349,2025-09-19T03:30:00Z,147.644,30,0.6229999999999905,3.1396982117182115,6.222222222220047,147.644,147.599,147.73400000000004,0.045000000000015916,0.19842671428571837,0.0013426806304181668,0.15392884285714103,0.0010427158563173832,70.5,0.7757465692623221,true,2025-09-19T03:47:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-08-01#154,USD/JPY,USDJPY_2025-08-01,30min,1800000,supply,long,154,2025-09-15T02:00:00Z,147.57001,147.61,147.54601,147.57001,147.57800500000002,147.54601,147.57800500000002,147.61,319,2025-09-18T12:30:00Z,147.784,true,349,2025-09-19T03:30:00Z,147.57800500000002,30,0.6889949999999772,3.4722895174682993,6.688701359583013,147.57800500000002,147.54601,147.64199500000007,0.03199500000002331,0.19842671428571837,0.0013426806304181668,0.15392884285714103,0.0010427158563173832,70.5,0.7757465692623221,true,2025-09-19T03:47:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-08-01#162,USD/JPY,USDJPY_2025-08-01,30min,1800000,supply,long,162,2025-09-15T06:00:00Z,147.506,147.60699,147.492,147.591,147.54949499999998,147.492,147.54949499999998,147.60699,319,2025-09-18T12:30:00Z,147.784,true,349,2025-09-19T03:30:00Z,147.54949499999998,30,0.7175050000000169,3.615969767895607,3.226280546134637,147.54949499999998,147.492,147.66448499999996,0.05749499999998875,0.19842671428571837,0.0013426806304181668,0.15392884285714103,0.0010427158563173832,70.5,0.7757465692623221,true,2025-09-19T03:47:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-08-01#1492,USD/JPY,USDJPY_2025-08-01,30min,1800000,demand,short,1492,2025-10-23T09:00:00Z,152.603,152.66499,152.50101,152.52299,152.66499,152.583,152.583,152.50101,1613,2025-10-28T00:30:00Z,152.493,true,1697,2025-10-29T18:30:00Z,152.583,84,1.0529999999999973,9.330739984265383,5.756714233443744,152.583,152.66499,152.41902000000002,0.08198999999999046,0.1128527857142834,0.0007400522365897674,0.22314371428570975,0.0014602690549421489,99.5,1.9772991235737587,true,2025-10-29T18:35:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-08-01#1508,USD/JPY,USDJPY_2025-08-01,30min,1800000,supply,long,1508,2025-10-23T17:00:00Z,152.71201,152.74699,152.642,152.729,152.69449500000002,152.642,152.69449500000002,152.74699,1524,2025-10-24T01:00:00Z,152.827,true,1547,2025-10-24T12:30:00Z,152.69449500000002,23,0.3675009999999759,3.5654735587414548,9.0960091437243,152.69449500000002,152.642,152.79948500000006,0.05249500000002172,0.10307214285714597,0.0006744367347206055,0.15428897857143145,0.001010677251727258,72,1.4969027934664174,true,2025-10-24T12:30:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
USDJPY_2025-08-01#1522,USD/JPY,USDJPY_2025-08-01,30min,1800000,demand,short,1522,2025-10-24T00:00:00Z,152.606,152.61301,152.49899,152.534,152.61301,152.55599999999998,152.55599999999998,152.49899,1613,2025-10-28T00:30:00Z,152.493,true,1697,2025-10-29T18:30:00Z,152.55599999999998,84,1.025999999999982,9.091490241078956,8.752727591647814,152.55599999999998,152.61301,152.44197999999994,0.057010000000019545,0.1128527857142834,0.0007400522365897674,0.22314371428570975,0.0014602690549421489,99.5,1.9772991235737587,true,2025-10-29T18:35:00Z,,,,,UNRESOLVED,,,EXECUTION_AMBIGUOUS,STOP_AND_TARGET_IN_SAME_1M_BAR,true,
