ipo_id,instrument,window,strategy_timeframe,barMs,original_direction,flipped_direction,ipo_origin_index,ipo_origin_time,ipo_open,ipo_high,ipo_low,ipo_close,original_zone_high,original_zone_low,original_midpoint,original_extent,failure_index,failure_time,failure_close,retested,retest_index,retest_time,retest_touch_price,bars_failure_to_retest,max_distance_away,max_distance_away_atr,retest_penetration_pct,entry_price,stop_price,target_price,risk_price,atr_at_failure,atr_over_price_at_failure,atr_at_retest,atr_over_price_at_retest,atr_percentile_at_retest,range_expansion_at_retest,reclaimed_after_retest,m1_entry_time,m1_stop_time,m1_target_time,exit_time,exit_price,exit_reason,realized_r,cost_r,ordering_resolution,ambiguity_detail,excluded_from_stats,holding_minutes
EURUSD_2022-04-01#141,EUR/USD,EURUSD_2022-04-01,1h,3600000,supply,long,141,2022-03-28T06:00:00Z,1.0951,1.09655,1.09485,1.0956,1.0957,1.09485,1.0957,1.09655,143,2022-03-28T08:00:00Z,1.0991,true,147,2022-03-28T12:00:00Z,1.0957,4,0.0036000000000000476,2.7768595041322515,0.7058823529412687,1.0957,1.09485,1.0973999999999995,0.0008499999999997954,0.0012964285714285792,0.0011795365038928026,0.0017964285714285719,0.0016396007588450434,91.72932330827066,1.3856749311294685,true,2022-03-28T12:39:00Z,2022-03-28T13:12:00Z,,2022-03-28T13:12:00Z,1.09485,STOP,-1.1882352941176924,0.18823529411769238,1M_RESOLVED,,false,33
EURUSD_2022-04-01#143,EUR/USD,EURUSD_2022-04-01,1h,3600000,supply,long,143,2022-03-28T08:00:00Z,1.0952,1.0998,1.0945,1.0991,1.09715,1.0945,1.09715,1.0998,165,2022-03-29T06:00:00Z,1.1005,true,274,2022-04-04T17:00:00Z,1.09715,109,0.02124999999999999,15.217391304347855,0.32075471698113367,1.09715,1.0945,1.1024500000000002,0.002650000000000041,0.0013964285714285682,0.0012689037450509478,0.0014821428571428605,0.0013518267577005295,46.5,1.0613810741688028,true,2022-04-04T17:17:00Z,2022-04-05T14:19:00Z,,2022-04-05T14:19:00Z,1.0945,STOP,-1.0603773584905651,0.0603773584905651,1M_RESOLVED,,false,1262
EURUSD_2022-04-01#145,EUR/USD,EURUSD_2022-04-01,1h,3600000,supply,long,145,2022-03-28T10:00:00Z,1.09795,1.099,1.0975,1.0989,1.09825,1.0975,1.09825,1.099,151,2022-03-28T16:00:00Z,1.0994,true,153,2022-03-28T18:00:00Z,1.09825,2,0.0016500000000001513,0.8523985239853211,0.7333333333333728,1.09825,1.0975,1.09975,0.0007500000000000284,0.0019357142857142787,0.0017607006419085671,0.0020571428571428524,0.0018716612293174894,100,1.0627306273062744,true,2022-03-28T18:03:00Z,2022-03-28T19:44:00Z,,2022-03-28T19:44:00Z,1.0975,STOP,-1.2133333333333254,0.21333333333332527,1M_RESOLVED,,false,101
EURUSD_2022-04-01#159,EUR/USD,EURUSD_2022-04-01,1h,3600000,demand,short,159,2022-03-29T00:00:00Z,1.09925,1.0997,1.097,1.0974,1.0997,1.09835,1.09835,1.097,274,2022-04-04T17:00:00Z,1.0964,true,288,2022-04-05T07:00:00Z,1.09835,14,0.0022499999999998632,1.5180722891565308,0.3703703703705044,1.09835,1.0997,1.09565,0.0013499999999999623,0.0014821428571428605,0.0013518267577005295,0.0008607142857142465,0.0007837500325207124,3.5000000000000004,0.5807228915662372,false,2022-04-05T07:26:00Z,,2022-04-05T12:37:00Z,2022-04-05T12:37:00Z,1.09565,TARGET,1.8814814814814782,0.11851851851852184,1M_RESOLVED,,false,311
EURUSD_2022-04-01#164,EUR/USD,EURUSD_2022-04-01,1h,3600000,demand,short,164,2022-03-29T05:00:00Z,1.09865,1.0988,1.098,1.0985,1.0988,1.0984,1.0984,1.098,273,2022-04-04T16:00:00Z,1.0975,true,288,2022-04-05T07:00:00Z,1.0984,15,0.0022999999999999687,1.6059850374064522,1.1250000000002776,1.0984,1.0988,1.0976000000000001,0.00039999999999995595,0.001432142857142866,0.0013049137650504475,0.0008607142857142465,0.0007837500325207124,3.5000000000000004,0.6009975062343829,false,2022-04-05T07:26:00Z,2022-04-05T07:27:00Z,,2022-04-05T07:27:00Z,1.0988,STOP,-1.400000000000044,0.4000000000000441,1M_RESOLVED,,false,1
EURUSD_2022-04-01#173,EUR/USD,EURUSD_2022-04-01,1h,3600000,demand,short,173,2022-03-29T14:00:00Z,1.113,1.11325,1.1091,1.1101,1.11325,1.111175,1.111175,1.1091,175,2022-03-29T16:00:00Z,1.108,true,185,2022-03-30T02:00:00Z,1.111175,10,0.003975000000000062,1.254791431792582,0.20481927710837958,1.111175,1.11325,1.107025,0.002075000000000049,0.003167857142857135,0.002859076843733876,0.001653571428571413,0.0014879613322877827,69.00584795321637,0.5219842164599738,true,2022-03-30T02:42:00Z,2022-03-30T07:10:00Z,,2022-03-30T07:10:00Z,1.11325,STOP,-1.077108433734938,0.07710843373493795,1M_RESOLVED,,false,268
EURUSD_2022-04-01#179,EUR/USD,EURUSD_2022-04-01,1h,3600000,demand,short,179,2022-03-29T20:00:00Z,1.1089,1.1089,1.1084,1.1087,1.1089,1.10865,1.10865,1.1084,223,2022-03-31T16:00:00Z,1.1082,true,224,2022-03-31T17:00:00Z,1.10865,1,0.0006499999999998174,0.2577903682718782,2.999999999999112,1.10865,1.1089,1.1081499999999997,0.0002500000000000835,0.002521428571428611,0.0022752468610617313,0.002564285714285749,0.0023140240168621116,94.5,1.016997167138808,false,2022-03-31T17:02:00Z,2022-03-31T17:11:00Z,,2022-03-31T17:11:00Z,1.1089,STOP,-1.6399999999997863,0.6399999999997863,1M_RESOLVED,,false,9
EURUSD_2022-04-01#182,EUR/USD,EURUSD_2022-04-01,1h,3600000,demand,short,182,2022-03-29T23:00:00Z,1.1093,1.1095,1.109,1.1092,1.1095,1.1092499999999998,1.1092499999999998,1.109,223,2022-03-31T16:00:00Z,1.1082,true,224,2022-03-31T17:00:00Z,1.1092499999999998,1,0.0012499999999997513,0.495750708215191,0.6000000000001776,1.1092499999999998,1.1095,1.1087499999999997,0.0002500000000000835,0.002521428571428611,0.0022752468610617313,0.002564285714285749,0.0023140240168621116,94.5,1.016997167138808,false,2022-03-31T17:18:00Z,,2022-03-31T17:28:00Z,2022-03-31T17:28:00Z,1.1087499999999997,TARGET,1.3600000000002137,0.6399999999997863,1M_RESOLVED,,false,10
EURUSD_2022-04-01#187,EUR/USD,EURUSD_2022-04-01,1h,3600000,demand,short,187,2022-03-30T04:00:00Z,1.1115,1.1121,1.1109,1.1111,1.1121,1.1115,1.1115,1.1109,217,2022-03-31T10:00:00Z,1.1094,true,221,2022-03-31T14:00:00Z,1.1115,4,0.004650000000000043,2.9457013574659707,2.9999999999992597,1.1115,1.1121,1.1102999999999996,0.000600000000000156,0.0015785714285714927,0.0014229055602771703,0.002292857142857176,0.002061736483101498,93,1.4524886877827674,false,2022-03-31T14:57:00Z,2022-03-31T14:57:00Z,,2022-03-31T14:57:00Z,1.1121,STOP,-1.2666666666665973,0.2666666666665974,1M_RESOLVED,,false,0
EURUSD_2022-04-01#189,EUR/USD,EURUSD_2022-04-01,1h,3600000,demand,short,189,2022-03-30T06:00:00Z,1.1113,1.1121,1.1106,1.1112,1.1121,1.11135,1.11135,1.1106,217,2022-03-31T10:00:00Z,1.1094,true,221,2022-03-31T14:00:00Z,1.11135,4,0.0045000000000001705,2.8506787330316663,2.599999999999763,1.11135,1.1121,1.10985,0.0007500000000000284,0.0015785714285714927,0.0014229055602771703,0.002292857142857176,0.002061736483101498,93,1.4524886877827674,false,2022-03-31T14:57:00Z,2022-03-31T14:57:00Z,,2022-03-31T14:57:00Z,1.1121,STOP,-1.2133333333333254,0.21333333333332527,1M_RESOLVED,,false,0
EURUSD_2022-04-01#193,EUR/USD,EURUSD_2022-04-01,1h,3600000,demand,short,193,2022-03-30T10:00:00Z,1.1146,1.1146,1.11165,1.1129,1.1146,1.1131250000000001,1.1131250000000001,1.11165,216,2022-03-31T09:00:00Z,1.111,true,221,2022-03-31T14:00:00Z,1.1131250000000001,5,0.006275000000000253,4.32758620689654,0.1186440677964928,1.1131250000000001,1.1146,1.1101750000000004,0.001474999999999893,0.0014500000000000624,0.0013051305130513612,0.002292857142857176,0.002061736483101498,93,1.5812807881772948,false,2022-03-31T14:58:00Z,,2022-03-31T15:29:00Z,2022-03-31T15:29:00Z,1.1101750000000004,TARGET,1.8915254237288057,0.10847457627119432,1M_RESOLVED,,false,31
EURUSD_2022-04-01#195,EUR/USD,EURUSD_2022-04-01,1h,3600000,demand,short,195,2022-03-30T12:00:00Z,1.1139,1.11405,1.11125,1.1124,1.11405,1.11265,1.11265,1.11125,216,2022-03-31T09:00:00Z,1.111,true,221,2022-03-31T14:00:00Z,1.11265,5,0.005800000000000027,3.999999999999847,0.46428571428571996,1.11265,1.11405,1.1098499999999998,0.0014000000000000679,0.0014500000000000624,0.0013051305130513612,0.002292857142857176,0.002061736483101498,93,1.5812807881772948,false,2022-03-31T14:58:00Z,,2022-03-31T15:30:00Z,2022-03-31T15:30:00Z,1.1098499999999998,TARGET,1.8857142857142912,0.11428571428570876,1M_RESOLVED,,false,32
EURUSD_2022-04-01#197,EUR/USD,EURUSD_2022-04-01,1h,3600000,demand,short,197,2022-03-30T14:00:00Z,1.1164,1.1171,1.1151,1.1162,1.1171,1.1160999999999999,1.1160999999999999,1.1151,200,2022-03-30T17:00:00Z,1.1149,true,201,2022-03-30T18:00:00Z,1.1160999999999999,1,0.0012999999999998568,0.6190476190475583,0.1500000000000777,1.1160999999999999,1.1171,1.1140999999999996,0.001000000000000112,0.0020999999999999747,0.0018835770024217193,0.002117857142857108,0.0018973814216601934,90.9090909090909,1.0085034013605398,true,2022-03-30T18:56:00Z,2022-03-31T00:45:00Z,,2022-03-31T00:45:00Z,1.1171,STOP,-1.1599999999999822,0.1599999999999821,1M_RESOLVED,,false,349
EURUSD_2022-04-01#304,EUR/USD,EURUSD_2022-04-01,1h,3600000,supply,long,304,2022-04-05T23:00:00Z,1.0907,1.09085,1.0905,1.0907,1.090675,1.0905,1.090675,1.09085,313,2022-04-06T08:00:00Z,1.0924,true,315,2022-04-06T10:00:00Z,1.090675,2,0.0018249999999999655,1.720538720538633,4.428571428570341,1.090675,1.0905,1.0910250000000001,0.00017500000000003624,0.0010607142857143195,0.0009709944028875133,0.0012321428571429038,0.001129163175534186,30.5,1.1616161616161687,true,2022-04-06T10:09:00Z,2022-04-06T10:15:00Z,,2022-04-06T10:15:00Z,1.0905,STOP,-1.914285714285525,0.9142857142855251,1M_RESOLVED,,false,6
EURUSD_2022-04-01#308,EUR/USD,EURUSD_2022-04-01,1h,3600000,supply,long,308,2022-04-06T03:00:00Z,1.0896,1.0903,1.0896,1.0901,1.08995,1.0896,1.08995,1.0903,313,2022-04-06T08:00:00Z,1.0924,true,315,2022-04-06T10:00:00Z,1.08995,2,0.0025500000000000522,2.4040404040403764,0.14285714285678033,1.08995,1.0896,1.0906500000000001,0.0003500000000000725,0.0010607142857143195,0.0009709944028875133,0.0012321428571429038,0.001129163175534186,30.5,1.1616161616161687,true,2022-04-06T10:29:00Z,,2022-04-06T10:35:00Z,2022-04-06T10:35:00Z,1.0906500000000001,TARGET,1.5428571428572375,0.45714285714276254,1M_RESOLVED,,false,6
EURUSD_2022-04-01#326,EUR/USD,EURUSD_2022-04-01,1h,3600000,supply,long,326,2022-04-06T21:00:00Z,1.0893,1.09,1.0893,1.0898,1.08965,1.0893,1.08965,1.09,329,2022-04-07T00:00:00Z,1.09115,true,336,2022-04-07T07:00:00Z,1.08965,7,0.00374999999999992,2.3648648648647437,0.42857142857160985,1.08965,1.0893,1.0903500000000002,0.0003500000000000725,0.001585714285714333,0.0014532505024188545,0.0013642857142857543,0.0012517531097217672,38,0.8603603603603599,true,2022-04-07T07:29:00Z,2022-04-07T08:11:00Z,,2022-04-07T08:11:00Z,1.0893,STOP,-1.4571428571427625,0.45714285714276254,1M_RESOLVED,,false,42
