classification,arm,instrument,window,strategy_timeframe,direction,ipo_kind,ipo_origin_timestamp,ipo_open,ipo_high,ipo_low,ipo_close,ipo_zone_high,ipo_zone_low,ipo_midpoint,ipo_extent_invalidation,ipo_touch_timestamp,entry_timestamp,entry_price,s2_price,target_price,risk_price,bos_required,bos_confirmed_before_entry,bos_timestamp,bos_structural_level,bos_direction,bars_origin_to_bos,bars_bos_to_entry,one_minute_ordering_used,one_minute_entry_timestamp,one_minute_target_timestamp,one_minute_s2_ordering,exit_timestamp,exit_price,exit_reason,realized_r,cost_r,mae_r,mfe_r,excluded_from_stats,ambiguity
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,EUR/USD,EURUSD_2025-08-01,1h,demand,bullish_IPO_demand,2025-10-15T17:00:00Z,1.16399,1.16401,1.16269,1.16294,1.16401,1.1633499999999999,1.1633499999999999,1.16269,2025-10-21T02:00:00Z,2025-10-21T02:00:00Z,1.1633499999999999,1.16269,1.1646699999999996,0.0006599999999998829,true,true,2025-10-17T05:00:00Z,1.17228,bullish,36,45,NO,,,,2025-10-21T05:00:00Z,1.16256,S2_CLOSE_INVALIDATION,-1.439393939393962,0.24242424242428545,1.3939393939393532,1.7424242424248644,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,BTC/USD,BTCUSD_2025-08-01,1h,demand,bullish_IPO_demand,2025-09-28T17:00:00Z,110222.01,110377.05,110130.26,110203.52,110377.05,110253.655,110253.655,110130.26,2025-10-11T07:00:00Z,2025-10-11T07:00:00Z,110253.655,110130.26,110500.445,123.39500000000407,true,true,2025-10-06T18:00:00Z,126011.18,bullish,193,109,NO,,,,2025-10-11T07:00:00Z,110500.445,TARGET,-0.6836892094492408,2.683689209449241,1.3239191215203197,14.838162000080565,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2022-08-01,30min,supply,bearish_IPO_supply,2022-09-16T12:30:00Z,143.125,143.325,143.105,143.30499,143.21499999999997,143.105,143.21499999999997,143.325,2022-09-19T04:30:00Z,2022-09-19T04:30:00Z,143.21499999999997,143.325,142.99499999999995,0.11000000000001364,true,true,2022-09-18T23:30:00Z,142.755,bearish,22,10,NO,,,,2022-09-19T07:00:00Z,143.44501,S2_CLOSE_INVALIDATION,-2.236454545454462,0.1454545454545274,2.1818181818182523,0.7273636363634303,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2022-08-01,30min,demand,bullish_IPO_demand,2022-10-07T17:00:00Z,145.27499,145.325,145.235,145.265,145.325,145.28,145.28,145.235,2022-10-10T06:30:00Z,2022-10-10T06:30:00Z,145.28,145.235,145.36999999999998,0.044999999999987494,true,true,2022-10-10T00:30:00Z,145.505,bullish,13,12,NO,,,,2022-10-10T06:30:00Z,145.36999999999998,TARGET,1.6444444444443456,0.3555555555556544,0.11133333333333376,2.999777777778339,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2022-08-01,30min,demand,bullish_IPO_demand,2022-10-07T18:00:00Z,145.315,145.33501,145.295,145.30499,145.33501,145.31500499999999,145.31500499999999,145.295,2022-10-10T07:00:00Z,2022-10-10T07:00:00Z,145.31500499999999,145.295,145.35501499999998,0.020004999999997608,true,true,2022-10-10T00:30:00Z,145.505,bullish,11,13,NO,,,,2022-10-10T07:00:00Z,145.35501499999998,TARGET,1.2001999500124012,0.7998000499875988,3.4993751562103936,3.4983754061490124,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2022-08-01,30min,demand,bullish_IPO_demand,2022-10-11T20:00:00Z,145.825,145.845,145.77499,145.785,145.845,145.80999500000001,145.80999500000001,145.77499,2022-10-27T04:30:00Z,2022-10-27T04:30:00Z,145.80999500000001,145.77499,145.88000500000004,0.03500500000001239,true,true,2022-10-21T12:30:00Z,151.465,bullish,369,175,NO,,,,2022-10-27T04:30:00Z,145.88000500000004,TARGET,1.54292243965164,0.4570775603483599,0.7140408513072265,8.141865447789762,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2025-01-01,30min,supply,bearish_IPO_supply,2025-02-20T02:30:00Z,150.66,150.75999,150.46001,150.71001,150.61,150.46001,150.61,150.75999,2025-02-21T07:30:00Z,2025-02-21T07:30:00Z,150.61,150.75999,150.31002000000007,0.1499899999999741,true,true,2025-02-20T15:30:00Z,149.50999,bearish,26,32,NO,,,,2025-02-21T09:30:00Z,150.31002000000007,TARGET,1.8933262217480982,0.10667377825190189,0.26661777451827307,2.333555570371934,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2025-04-01,30min,supply,bearish_IPO_supply,2025-05-20T00:00:00Z,144.974,145.51401,144.972,145.42599,145.243005,144.972,145.243005,145.51401,2025-05-28T23:00:00Z,2025-05-28T23:00:00Z,145.243005,145.51401,144.700995,0.2710050000000024,true,true,2025-05-27T01:00:00Z,142.15199,bearish,239,92,NO,,,,2025-05-28T23:30:00Z,145.72,S2_CLOSE_INVALIDATION,-1.8191361782992332,0.05903950111621505,2.8892308259994843,1.3357871625985034,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2025-04-01,30min,supply,bearish_IPO_supply,2025-06-02T06:30:00Z,143.216,143.261,143.127,143.224,143.19400000000002,143.127,143.19400000000002,143.261,2025-06-03T12:00:00Z,2025-06-03T12:00:00Z,143.19400000000002,143.261,143.06000000000006,0.06699999999997885,true,true,2025-06-02T23:30:00Z,142.424,bearish,34,25,NO,,,,2025-06-03T12:00:00Z,143.06000000000006,TARGET,1.761194029850671,0.2388059701493291,1.3134328358212184,2.2239104477622584,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2025-04-01,30min,demand,bullish_IPO_demand,2025-06-09T15:30:00Z,144.414,144.46001,144.34399,144.371,144.46001,144.402,144.402,144.34399,2025-06-11T12:30:00Z,2025-06-11T12:30:00Z,144.402,144.34399,144.51801999999998,0.0580099999999959,true,true,2025-06-11T06:00:00Z,145.216,bullish,77,13,NO,,,,2025-06-11T12:30:00Z,144.51801999999998,TARGET,1.7241854852611422,0.27581451473885765,1.3963109808652747,16.65230132735867,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2025-04-01,30min,supply,bearish_IPO_supply,2025-06-12T11:30:00Z,143.604,143.787,143.54201,143.619,143.66450500000002,143.54201,143.66450500000002,143.787,2025-06-12T16:00:00Z,2025-06-12T16:00:00Z,143.66450500000002,143.787,143.41951500000005,0.12249499999998648,true,true,2025-06-12T12:30:00Z,143.28799,bearish,2,7,NO,,,,2025-06-12T21:00:00Z,143.41951500000005,TARGET,1.8693824237723844,0.13061757622761555,0.6000653087880418,2.1430670639620932,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2025-04-01,30min,demand,bullish_IPO_demand,2025-06-19T08:30:00Z,145.304,145.367,145.24899,145.283,145.367,145.307995,145.307995,145.24899,2025-06-19T23:00:00Z,2025-06-19T23:00:00Z,145.307995,145.24899,145.42600500000003,0.0590050000000133,true,true,2025-06-19T11:00:00Z,145.62801,bullish,5,24,NO,,,,2025-06-19T23:00:00Z,145.42600500000003,TARGET,1.7288365392763936,0.27116346072360636,0.9828828065416876,3.355732565036018,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2025-08-01,30min,supply,bearish_IPO_supply,2025-09-16T15:00:00Z,146.521,146.636,146.494,146.58701,146.565,146.494,146.565,146.636,2025-09-17T02:30:00Z,2025-09-17T02:30:00Z,146.565,146.636,146.423,0.07099999999999795,true,true,2025-09-17T00:00:00Z,146.263,bearish,18,5,NO,,,,2025-09-17T05:00:00Z,146.423,TARGET,1.774647887323937,0.22535211267606284,0.35211267605642826,2.8449295774648005,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2025-08-01,30min,supply,bearish_IPO_supply,2025-09-22T12:00:00Z,147.838,147.92999,147.758,147.888,147.843995,147.758,147.843995,147.92999,2025-09-23T12:30:00Z,2025-09-23T12:30:00Z,147.843995,147.92999,147.672005,0.08599499999999694,true,true,2025-09-23T01:30:00Z,147.612,bearish,27,22,NO,,,,2025-09-23T13:30:00Z,147.672005,TARGET,1.8139426710855215,0.1860573289144784,0.4884586313156633,2.1859991859992363,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2025-08-01,30min,supply,bearish_IPO_supply,2025-09-30T12:00:00Z,147.966,148.014999,147.905,147.987,147.95999949999998,147.905,147.95999949999998,148.014999,2025-09-30T20:00:00Z,2025-09-30T20:00:00Z,147.95999949999998,148.014999,147.85000049999996,0.054999500000008084,true,true,2025-09-30T14:30:00Z,147.681,bearish,5,11,NO,,,,2025-09-30T21:00:00Z,147.85000049999996,TARGET,1.7090882644388103,0.2909117355611896,0.3636487604433864,3.3091119010165992,false,
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2025-08-01,30min,demand,bullish_IPO_demand,2025-10-08T06:30:00Z,152.466,152.513,152.325,152.339,152.513,152.41899999999998,152.41899999999998,152.325,2025-10-10T14:30:00Z,2025-10-10T14:30:00Z,152.41899999999998,152.325,152.60699999999997,0.09399999999999409,true,true,2025-10-08T09:30:00Z,152.972,bullish,6,106,NO,,,,2025-10-10T14:30:00Z,152.60699999999997,TARGET,1.8297872340425425,0.17021276595745752,0.0639361702125038,2.4255319148938614,false,SAME_BAR_ENTRY_AND_EXIT
BOS_NEW_ENTRY_DUE_TO_FREED_SLOT,BOS_REQUIRED,USD/JPY,USDJPY_2025-08-01,30min,supply,bearish_IPO_supply,2025-10-28T02:30:00Z,152.401,152.472,152.401,152.452,152.43650000000002,152.401,152.43650000000002,152.472,2025-10-29T18:00:00Z,2025-10-29T18:00:00Z,152.43650000000002,152.472,152.36550000000005,0.035499999999984766,true,true,2025-10-29T00:00:00Z,151.819,bearish,43,36,NO,,,,2025-10-29T18:00:00Z,152.36550000000005,TARGET,1.5492957746476939,0.4507042253523061,1.3940845070418144,7.394366197186752,false,SAME_BAR_ENTRY_AND_EXIT
