arm,instrument,ipo_timeframe,window,direction,ipo_origin_time,ipo_open,ipo_high,ipo_low,ipo_close,zone_high,zone_low,midpoint,touch_time,entry_time,entry_price,s2_price,target_price,risk_price,m1_entry_time,m1_target_time,s2_invalidation_time,exit_time,exit_price,exit_reason,gross_r,cost_r,net_r,ordering_resolution,ambiguity_detail,frozen_engine_reason,precedence_disagreement,mae_r,mfe_r,bars_to_exit,holding_minutes,blocked_by,excluded_from_stats
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-29T17:00:00Z,1.108,1.1083,1.1072,1.1078,1.1083,1.10775,1.10775,2022-03-31T16:00:00Z,2022-03-31T16:00:00Z,1.10775,1.1072,1.1088500000000001,0.0005500000000000504,2022-03-31T16:36:00Z,2022-03-31T17:11:00Z,2022-03-31T18:00:00Z,2022-03-31T17:11:00Z,1.1088500000000001,TARGET,2,0.29090909090906425,1.7090909090909356,1M_RESOLVED,,TARGET,false,0.27272727272741953,2.9090909090907258,0,35,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-29T00:00:00Z,1.09925,1.0997,1.097,1.0974,1.0997,1.09835,1.09835,2022-04-04T13:00:00Z,2022-04-04T13:00:00Z,1.09835,1.097,1.1010499999999999,0.0013499999999999623,2022-04-04T13:27:00Z,,2022-04-04T17:00:00Z,2022-04-04T17:00:00Z,1.0964,S2_CLOSE_INVALIDATION,-1.444444444444408,0.11851851851852184,-1.5629629629629298,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.518518518518476,1.4444444444445723,4,213,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-11T18:00:00Z,1.0916,1.09215,1.0902,1.0902,1.09215,1.091175,1.091175,2022-04-05T17:00:00Z,2022-04-05T17:00:00Z,1.091175,1.0902,1.093125,0.0009749999999999481,2022-04-05T17:49:00Z,,2022-04-06T00:00:00Z,2022-04-06T00:00:00Z,1.0895,S2_CLOSE_INVALIDATION,-1.7179487179489048,0.16410256410257285,-1.8820512820514776,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.8205128205130015,0.9487179487180655,7,371,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-08T09:00:00Z,1.0897,1.0904,1.0867,1.0888,1.0904,1.0885500000000001,1.0885500000000001,2022-04-06T06:00:00Z,2022-04-06T06:00:00Z,1.0885500000000001,1.0867,1.0922500000000004,0.0018500000000001293,2022-04-06T06:00:00Z,2022-04-06T08:48:00Z,2022-04-07T23:00:00Z,2022-04-06T08:48:00Z,1.0922500000000004,TARGET,2,0.08648648648648045,1.9135135135135195,1M_RESOLVED,,TARGET,false,0.5675675675676454,2.1621621621618927,2,168,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-07T05:00:00Z,1.0914,1.092,1.091,1.0919,1.0915,1.091,1.0915,2022-04-07T13:00:00Z,2022-04-07T13:00:00Z,1.0915,1.092,1.0904999999999996,0.000500000000000167,2022-04-07T13:00:00Z,2022-04-07T14:03:00Z,2022-04-10T19:00:00Z,2022-04-07T14:03:00Z,1.0904999999999996,TARGET,2,0.31999999999989315,1.6800000000001067,1M_RESOLVED,,TARGET,false,4.699999999998579,3.39999999999849,1,63,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-07T05:00:00Z,1.0914,1.092,1.091,1.0919,1.0915,1.091,1.0915,2022-04-07T15:00:00Z,2022-04-07T15:00:00Z,1.0915,1.092,1.0904999999999996,0.000500000000000167,2022-04-07T15:01:00Z,2022-04-07T15:24:00Z,2022-04-10T19:00:00Z,2022-04-07T15:24:00Z,1.0904999999999996,TARGET,2,0.31999999999989315,1.6800000000001067,1M_RESOLVED,,TARGET,false,0.10000000000017764,3.7999999999987564,0,23,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-07T19:00:00Z,1.088,1.089,1.0847,1.08475,1.089,1.08685,1.08685,2022-04-08T08:00:00Z,2022-04-08T08:00:00Z,1.08685,1.0847,1.0911500000000003,0.0021500000000000963,2022-04-08T08:00:00Z,,2022-04-08T13:00:00Z,2022-04-08T13:00:00Z,1.084,S2_CLOSE_INVALIDATION,-1.3255813953487867,0.07441860465115946,-1.3999999999999462,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.5116279069767682,1.0465116279068662,5,300,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-07T17:00:00Z,1.0877,1.0893,1.0877,1.0883,1.0884999999999998,1.0877,1.0884999999999998,2022-04-08T18:00:00Z,2022-04-08T18:00:00Z,1.0884999999999998,1.0893,1.0868999999999995,0.0008000000000001339,2022-04-08T18:57:00Z,,2022-04-10T19:00:00Z,2022-04-10T19:00:00Z,1.09385,S2_CLOSE_INVALIDATION,-6.687499999999115,0.19999999999996654,-6.887499999999082,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,8.24999999999882,1.8749999999994795,3,2883,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-07T13:00:00Z,1.0914,1.09385,1.0907,1.0914,1.0922749999999999,1.0907,1.0922749999999999,2022-04-10T20:00:00Z,2022-04-10T20:00:00Z,1.0922749999999999,1.09385,1.0891249999999997,0.001575000000000104,2022-04-10T20:22:00Z,2022-04-10T22:47:00Z,,2022-04-10T22:47:00Z,1.0891249999999997,TARGET,2,0.10158730158729488,1.8984126984127052,HTF_UNAMBIGUOUS,,TARGET,false,0.20634920634927573,2.3333333333330986,2,145,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-04-08T19:00:00Z,1.0885,1.0885,1.0875,1.0878,1.0885,1.088,1.088,2022-04-11T04:00:00Z,2022-04-11T04:00:00Z,1.088,1.0875,1.0890000000000004,0.000500000000000167,2022-04-11T04:04:00Z,2022-04-11T05:52:00Z,2022-04-12T01:00:00Z,2022-04-11T05:52:00Z,1.0890000000000004,TARGET,2,0.31999999999989315,1.6800000000001067,1M_RESOLVED,,TARGET,false,0,2.5999999999988455,1,108,other_tf_refusals=106,false
